Time,Low,Open,High,Close
12/27/2004 3:30:00 PM,360.865,360.865,366.2625,364.4625
12/27/2004 3:33:00 PM,364.4625,364.4625,364.4625,364.4625
12/27/2004 3:36:00 PM,364.4625,364.4625,364.4625,364.4625
12/27/2004 3:39:00 PM,362.665,364.4625,364.4625,364.4625
12/27/2004 3:42:00 PM,364.4625,364.4625,364.4625,364.4625
12/27/2004 3:45:00 PM,361.765,364.4625,364.4625,361.765
12/27/2004 3:48:00 PM,361.765,361.765,361.765,361.765
12/27/2004 3:51:00 PM,360.865,361.765,361.765,361.765
12/27/2004 3:54:00 PM,361.765,361.765,362.665,362.665
12/27/2004 3:57:00 PM,362.665,362.665,362.665,362.665
12/27/2004 4:00:00 PM,360.865,362.665,362.665,360.865
12/27/2004 4:03:00 PM,359.965,360.865,360.865,360.865
12/27/2004 4:06:00 PM,359.965,360.865,361.765,361.765
12/27/2004 4:09:00 PM,361.765,361.765,361.765,361.765
12/27/2004 4:12:00 PM,361.765,361.765,362.665,361.765
12/27/2004 4:15:00 PM,361.765,361.765,362.665,362.665
12/27/2004 4:18:00 PM,361.765,362.665,362.665,361.765
12/27/2004 4:21:00 PM,360.865,361.765,361.765,360.865
12/27/2004 4:24:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:27:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:30:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:33:00 PM,359.965,360.865,361.765,361.765
12/27/2004 4:36:00 PM,361.765,361.765,361.765,361.765
12/27/2004 4:39:00 PM,361.765,361.765,362.665,362.665
12/27/2004 4:42:00 PM,362.665,362.665,362.665,362.665
12/27/2004 4:45:00 PM,360.865,362.665,362.665,360.865
12/27/2004 4:48:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:51:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:54:00 PM,360.865,360.865,360.865,360.865
12/27/2004 4:57:00 PM,359.065,360.865,360.865,359.965
12/27/2004 5:00:00 PM,359.965,359.965,359.965,359.965
12/27/2004 5:03:00 PM,359.965,359.965,360.865,360.865
12/27/2004 5:06:00 PM,360.865,360.865,360.865,360.865
12/27/2004 5:09:00 PM,360.865,360.865,360.865,360.865
12/27/2004 5:12:00 PM,360.865,360.865,361.765,360.865
12/27/2004 5:15:00 PM,360.865,360.865,360.865,360.865
12/27/2004 5:18:00 PM,360.865,360.865,360.865,360.865
12/27/2004 5:21:00 PM,359.965,360.865,360.865,360.865
12/27/2004 5:24:00 PM,359.965,360.865,360.865,360.865
12/27/2004 5:27:00 PM,359.065,360.865,360.865,359.065
12/27/2004 5:30:00 PM,348.265,359.065,359.065,348.265
12/27/2004 5:33:00 PM,348.265,348.265,355.465,354.565
12/27/2004 5:36:00 PM,354.565,354.565,359.965,359.965
12/27/2004 5:39:00 PM,359.065,359.965,360.865,359.065
12/27/2004 5:42:00 PM,359.065,359.065,359.065,359.065
12/27/2004 5:45:00 PM,359.065,359.065,359.065,359.065
12/27/2004 5:48:00 PM,354.565,359.065,359.065,354.565
12/27/2004 5:51:00 PM,354.565,354.565,358.165,358.165
12/27/2004 5:54:00 PM,358.165,358.165,361.765,361.765
12/27/2004 5:57:00 PM,361.765,361.765,361.765,361.765
12/27/2004 6:00:00 PM,361.765,361.765,362.665,362.665
12/27/2004 6:03:00 PM,359.965,362.665,362.665,360.865
12/27/2004 6:06:00 PM,360.865,360.865,360.865,360.865
12/27/2004 6:09:00 PM,360.865,360.865,360.865,360.865
12/27/2004 6:12:00 PM,359.965,360.865,360.865,359.965
12/27/2004 6:15:00 PM,359.965,359.965,359.965,359.965
12/27/2004 6:18:00 PM,359.965,359.965,359.965,359.965
12/27/2004 6:21:00 PM,359.965,359.965,359.965,359.965
12/27/2004 6:24:00 PM,355.465,359.965,359.965,355.465
12/27/2004 6:27:00 PM,355.465,355.465,355.465,355.465
12/27/2004 6:30:00 PM,355.465,355.465,355.465,355.465
12/27/2004 6:33:00 PM,355.465,355.465,355.465,355.465
12/27/2004 6:36:00 PM,355.465,355.465,355.465,355.465
12/27/2004 6:39:00 PM,355.465,355.465,359.965,359.965
12/27/2004 6:42:00 PM,359.965,359.965,359.965,359.965
12/27/2004 6:45:00 PM,359.065,359.965,359.965,359.065
12/27/2004 6:48:00 PM,359.065,359.065,359.065,359.065
12/27/2004 6:51:00 PM,356.365,359.065,359.065,356.365
12/27/2004 6:54:00 PM,356.365,356.365,356.365,356.365
12/27/2004 6:57:00 PM,356.365,356.365,357.265,356.365
12/27/2004 7:00:00 PM,356.365,356.365,358.165,358.165
12/27/2004 7:03:00 PM,358.165,358.165,358.165,358.165
12/27/2004 7:06:00 PM,358.165,358.165,359.065,359.065
12/27/2004 7:09:00 PM,357.265,359.065,359.065,357.265
12/27/2004 7:12:00 PM,357.265,357.265,357.265,357.265
12/27/2004 7:15:00 PM,357.265,357.265,358.165,358.165
12/27/2004 7:18:00 PM,358.165,358.165,358.165,358.165
12/27/2004 7:21:00 PM,358.165,358.165,358.165,358.165
12/27/2004 7:24:00 PM,357.265,358.165,359.965,359.965
12/27/2004 7:27:00 PM,359.965,359.965,360.865,359.965
12/27/2004 7:30:00 PM,359.965,359.965,359.965,359.965
12/27/2004 7:33:00 PM,359.965,359.965,359.965,359.965
12/27/2004 7:36:00 PM,359.065,359.965,359.965,359.065
12/27/2004 7:39:00 PM,359.065,359.065,359.965,359.965
12/27/2004 7:42:00 PM,359.965,359.965,359.965,359.965
12/27/2004 7:45:00 PM,359.965,359.965,359.965,359.965
12/27/2004 7:48:00 PM,359.965,359.965,360.865,360.865
12/27/2004 7:51:00 PM,360.865,360.865,361.765,361.765
12/27/2004 7:54:00 PM,361.765,361.765,361.765,361.765
12/27/2004 7:57:00 PM,360.865,361.765,361.765,360.865
12/27/2004 8:00:00 PM,360.865,360.865,360.865,360.865
12/27/2004 8:03:00 PM,360.865,360.865,362.665,362.665
12/27/2004 8:06:00 PM,362.665,362.665,363.5625,363.5625
12/27/2004 8:09:00 PM,363.5625,363.5625,363.5625,363.5625
12/27/2004 8:12:00 PM,362.665,363.5625,363.5625,363.5625
12/27/2004 8:15:00 PM,363.5625,363.5625,363.5625,363.5625
12/27/2004 8:18:00 PM,363.5625,363.5625,364.4625,364.4625
12/27/2004 8:21:00 PM,364.4625,364.4625,366.2625,366.2625
12/27/2004 8:24:00 PM,365.3625,366.2625,366.2625,365.3625
12/27/2004 8:27:00 PM,365.3625,365.3625,366.2625,366.2625
12/27/2004 8:30:00 PM,366.2625,366.2625,368.0625,368.0625
12/27/2004 8:33:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:36:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:39:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:42:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:45:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:48:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:51:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:54:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 8:57:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:00:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:03:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:06:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:09:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:12:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:15:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:18:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:21:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:24:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:27:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:30:00 PM,368.0625,368.0625,371.6625,371.6625
12/27/2004 9:33:00 PM,371.6625,371.6625,373.4625,373.4625
12/27/2004 9:36:00 PM,373.4625,373.4625,373.4625,373.4625
12/27/2004 9:39:00 PM,373.4625,373.4625,373.4625,373.4625
12/27/2004 9:42:00 PM,368.0625,373.4625,373.4625,368.0625
12/27/2004 9:45:00 PM,368.0625,368.0625,368.0625,368.0625
12/27/2004 9:48:00 PM,366.2625,368.0625,368.0625,366.2625
12/27/2004 9:51:00 PM,366.2625,366.2625,368.9625,367.1625
12/27/2004 9:54:00 PM,366.2625,367.1625,368.0625,368.0625
12/27/2004 9:57:00 PM,366.2625,368.0625,368.0625,366.2625
12/28/2004 3:30:00 PM,359.965,366.2625,366.2625,361.765
12/28/2004 3:33:00 PM,361.765,361.765,366.2625,365.3625
12/28/2004 3:36:00 PM,361.765,365.3625,365.3625,362.665
12/28/2004 3:39:00 PM,362.665,362.665,362.665,362.665
12/28/2004 3:42:00 PM,362.665,362.665,362.665,362.665
12/28/2004 3:45:00 PM,361.765,362.665,362.665,361.765
12/28/2004 3:48:00 PM,360.865,361.765,361.765,360.865
12/28/2004 3:51:00 PM,359.065,360.865,360.865,359.065
12/28/2004 3:54:00 PM,352.765,359.065,359.065,358.165
12/28/2004 3:57:00 PM,358.165,358.165,358.165,358.165
12/28/2004 4:00:00 PM,358.165,358.165,362.665,362.665
12/28/2004 4:03:00 PM,362.665,362.665,362.665,362.665
12/28/2004 4:06:00 PM,359.065,362.665,362.665,359.065
12/28/2004 4:09:00 PM,355.465,359.065,359.965,355.465
12/28/2004 4:12:00 PM,353.665,355.465,358.165,358.165
12/28/2004 4:15:00 PM,358.165,358.165,358.165,358.165
12/28/2004 4:18:00 PM,358.165,358.165,358.165,358.165
12/28/2004 4:21:00 PM,357.265,358.165,358.165,357.265
12/28/2004 4:24:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:27:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:30:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:33:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:36:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:39:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:42:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:45:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:48:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:51:00 PM,357.265,357.265,357.265,357.265
12/28/2004 4:54:00 PM,357.265,357.265,362.665,361.765
12/28/2004 4:57:00 PM,361.765,361.765,370.7625,362.665
12/28/2004 5:00:00 PM,359.065,362.665,362.665,362.665
12/28/2004 5:03:00 PM,359.965,362.665,362.665,359.965
12/28/2004 5:06:00 PM,359.965,359.965,360.865,360.865
12/28/2004 5:09:00 PM,360.865,360.865,365.3625,365.3625
12/28/2004 5:12:00 PM,365.3625,365.3625,370.7625,368.0625
12/28/2004 5:15:00 PM,368.0625,368.0625,369.8625,369.8625
12/28/2004 5:18:00 PM,369.8625,369.8625,369.8625,369.8625
12/28/2004 5:21:00 PM,369.8625,369.8625,370.7625,369.8625
12/28/2004 5:24:00 PM,369.8625,369.8625,369.8625,369.8625
12/28/2004 5:27:00 PM,369.8625,369.8625,369.8625,369.8625
12/28/2004 5:30:00 PM,368.0625,369.8625,369.8625,368.9625
12/28/2004 5:33:00 PM,365.3625,368.9625,368.9625,366.2625
12/28/2004 5:36:00 PM,364.4625,366.2625,366.2625,366.2625
12/28/2004 5:39:00 PM,363.5625,366.2625,366.2625,364.4625
12/28/2004 5:42:00 PM,364.4625,364.4625,366.2625,365.3625
12/28/2004 5:45:00 PM,365.3625,365.3625,367.1625,366.2625
12/28/2004 5:48:00 PM,366.2625,366.2625,368.0625,368.0625
12/28/2004 5:51:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 5:54:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 5:57:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:00:00 PM,367.1625,368.0625,368.0625,368.0625
12/28/2004 6:03:00 PM,366.2625,368.0625,368.0625,367.1625
12/28/2004 6:06:00 PM,367.1625,367.1625,369.8625,369.8625
12/28/2004 6:09:00 PM,369.8625,369.8625,369.8625,369.8625
12/28/2004 6:12:00 PM,369.8625,369.8625,369.8625,369.8625
12/28/2004 6:15:00 PM,368.0625,369.8625,369.8625,368.0625
12/28/2004 6:18:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:21:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:24:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:27:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:30:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:33:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:36:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:39:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:42:00 PM,368.0625,368.0625,368.0625,368.0625
12/28/2004 6:45:00 PM,368.0625,368.0625,371.6625,371.6625
12/28/2004 6:48:00 PM,370.7625,371.6625,373.4625,373.4625
12/28/2004 6:51:00 PM,373.4625,373.4625,383.3625,382.4625
12/28/2004 6:54:00 PM,379.7625,382.4625,395.06,395.06
12/28/2004 6:57:00 PM,395.06,395.06,409.46,405.86
12/28/2004 7:00:00 PM,405.86,405.86,413.06,405.86
12/28/2004 7:03:00 PM,404.06,405.86,407.66,404.06
12/28/2004 7:06:00 PM,402.26,404.06,404.06,403.16
12/28/2004 7:09:00 PM,396.86,403.16,403.16,398.66
12/28/2004 7:12:00 PM,397.76,398.66,398.66,397.76
12/28/2004 7:15:00 PM,397.76,397.76,398.66,398.66
12/28/2004 7:18:00 PM,398.66,398.66,402.26,402.26
12/28/2004 7:21:00 PM,402.26,402.26,414.8575,408.56
12/28/2004 7:24:00 PM,406.76,408.56,413.06,408.56
12/28/2004 7:27:00 PM,405.86,408.56,412.16,405.86
12/28/2004 7:30:00 PM,403.16,405.86,405.86,403.16
12/28/2004 7:33:00 PM,402.26,403.16,403.16,402.26
12/28/2004 7:36:00 PM,402.26,402.26,404.06,404.06
12/28/2004 7:39:00 PM,402.26,404.06,404.06,402.26
12/28/2004 7:42:00 PM,402.26,402.26,404.06,404.06
12/28/2004 7:45:00 PM,404.06,404.06,409.46,408.56
12/28/2004 7:48:00 PM,407.66,408.56,412.16,407.66
12/28/2004 7:51:00 PM,407.66,407.66,420.2575,420.2575
12/28/2004 7:54:00 PM,414.8575,420.2575,420.2575,415.7575
12/28/2004 7:57:00 PM,415.7575,415.7575,421.1575,417.5575
12/28/2004 8:00:00 PM,413.9575,417.5575,417.5575,414.8575
12/28/2004 8:03:00 PM,414.8575,414.8575,420.2575,420.2575
12/28/2004 8:06:00 PM,420.2575,420.2575,423.8575,423.8575
12/28/2004 8:09:00 PM,423.8575,423.8575,429.2575,428.3575
12/28/2004 8:12:00 PM,425.6575,428.3575,429.2575,425.6575
12/28/2004 8:15:00 PM,422.9575,425.6575,427.4575,427.4575
12/28/2004 8:18:00 PM,425.6575,427.4575,429.2575,429.2575
12/28/2004 8:21:00 PM,429.2575,429.2575,442.755,437.3575
12/28/2004 8:24:00 PM,431.9575,437.3575,439.155,435.5575
12/28/2004 8:27:00 PM,430.1575,435.5575,435.5575,430.1575
12/28/2004 8:30:00 PM,430.1575,430.1575,438.2575,435.5575
12/28/2004 8:33:00 PM,424.7575,435.5575,435.5575,424.7575
12/28/2004 8:36:00 PM,421.1575,424.7575,430.1575,427.4575
12/28/2004 8:39:00 PM,425.6575,427.4575,429.2575,425.6575
12/28/2004 8:42:00 PM,423.8575,425.6575,427.4575,423.8575
12/28/2004 8:45:00 PM,411.26,423.8575,423.8575,416.6575
12/28/2004 8:48:00 PM,413.06,416.6575,419.3575,415.7575
12/28/2004 8:51:00 PM,407.66,415.7575,416.6575,407.66
12/28/2004 8:54:00 PM,403.16,407.66,407.66,405.86
12/28/2004 8:57:00 PM,405.86,405.86,411.26,411.26
12/28/2004 9:00:00 PM,410.36,411.26,418.4575,416.6575
12/28/2004 9:03:00 PM,413.06,416.6575,416.6575,413.06
12/28/2004 9:06:00 PM,410.36,413.06,413.06,410.36
12/28/2004 9:09:00 PM,410.36,410.36,412.16,412.16
12/28/2004 9:12:00 PM,411.26,412.16,413.06,412.16
12/28/2004 9:15:00 PM,406.76,412.16,412.16,407.66
12/28/2004 9:18:00 PM,404.06,407.66,407.66,405.86
12/28/2004 9:21:00 PM,402.26,405.86,408.56,402.26
12/28/2004 9:24:00 PM,397.76,402.26,402.26,398.66
12/28/2004 9:27:00 PM,396.86,398.66,401.36,399.56
12/28/2004 9:30:00 PM,391.46,399.56,400.46,392.36
12/28/2004 9:33:00 PM,388.76,392.36,392.36,389.66
12/28/2004 9:36:00 PM,387.8625,389.66,393.26,388.76
12/28/2004 9:39:00 PM,388.76,388.76,393.26,393.26
12/28/2004 9:42:00 PM,393.26,393.26,395.96,395.06
12/28/2004 9:45:00 PM,395.06,395.06,401.36,400.46
12/28/2004 9:48:00 PM,395.96,400.46,402.26,398.66
12/28/2004 9:51:00 PM,398.66,398.66,402.26,402.26
12/28/2004 9:54:00 PM,395.96,402.26,404.06,395.96
12/28/2004 9:57:00 PM,393.26,395.96,399.56,398.66
12/29/2004 3:30:00 PM,404.96,416.6575,416.6575,410.36
12/29/2004 3:33:00 PM,409.46,410.36,419.3575,419.3575
12/29/2004 3:36:00 PM,412.16,419.3575,422.0575,412.16
12/29/2004 3:39:00 PM,404.96,412.16,412.16,407.66
12/29/2004 3:42:00 PM,405.86,407.66,411.26,407.66
12/29/2004 3:45:00 PM,396.86,407.66,407.66,402.26
12/29/2004 3:48:00 PM,402.26,402.26,403.16,403.16
12/29/2004 3:51:00 PM,402.26,403.16,404.06,403.16
12/29/2004 3:54:00 PM,397.76,403.16,404.06,398.66
12/29/2004 3:57:00 PM,396.86,398.66,398.66,396.86
12/29/2004 4:00:00 PM,387.8625,396.86,396.86,387.8625
12/29/2004 4:03:00 PM,387.8625,387.8625,393.26,392.36
12/29/2004 4:06:00 PM,391.46,392.36,394.16,394.16
12/29/2004 4:09:00 PM,393.26,394.16,395.06,393.26
12/29/2004 4:12:00 PM,391.46,393.26,393.26,391.46
12/29/2004 4:15:00 PM,391.46,391.46,391.46,391.46
12/29/2004 4:18:00 PM,389.66,391.46,391.46,391.46
12/29/2004 4:21:00 PM,390.56,391.46,391.46,391.46
12/29/2004 4:24:00 PM,388.76,391.46,391.46,390.56
12/29/2004 4:27:00 PM,389.66,390.56,392.36,389.66
12/29/2004 4:30:00 PM,387.8625,389.66,389.66,388.76
12/29/2004 4:33:00 PM,388.76,388.76,389.66,389.66
12/29/2004 4:36:00 PM,388.76,389.66,389.66,389.66
12/29/2004 4:39:00 PM,388.76,389.66,389.66,388.76
12/29/2004 4:42:00 PM,388.76,388.76,390.56,390.56
12/29/2004 4:45:00 PM,389.66,390.56,390.56,390.56
12/29/2004 4:48:00 PM,389.66,390.56,390.56,389.66
12/29/2004 4:51:00 PM,389.66,389.66,389.66,389.66
12/29/2004 4:54:00 PM,388.76,389.66,389.66,388.76
12/29/2004 4:57:00 PM,388.76,388.76,389.66,389.66
12/29/2004 5:00:00 PM,389.66,389.66,389.66,389.66
12/29/2004 5:03:00 PM,389.66,389.66,389.66,389.66
12/29/2004 5:06:00 PM,388.76,389.66,389.66,389.66
12/29/2004 5:09:00 PM,387.8625,389.66,389.66,387.8625
12/29/2004 5:12:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:15:00 PM,386.9625,387.8625,387.8625,387.8625
12/29/2004 5:18:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:21:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:24:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:27:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:30:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:33:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 5:36:00 PM,386.9625,387.8625,387.8625,386.9625
12/29/2004 5:39:00 PM,381.5625,386.9625,386.9625,382.4625
12/29/2004 5:42:00 PM,381.5625,382.4625,382.4625,381.5625
12/29/2004 5:45:00 PM,381.5625,381.5625,381.5625,381.5625
12/29/2004 5:48:00 PM,380.6625,381.5625,382.4625,381.5625
12/29/2004 5:51:00 PM,378.8625,381.5625,384.2625,382.4625
12/29/2004 5:54:00 PM,382.4625,382.4625,382.4625,382.4625
12/29/2004 5:57:00 PM,377.0625,382.4625,382.4625,377.0625
12/29/2004 6:00:00 PM,377.0625,377.0625,377.0625,377.0625
12/29/2004 6:03:00 PM,377.0625,377.0625,377.0625,377.0625
12/29/2004 6:06:00 PM,375.2625,377.0625,377.0625,375.2625
12/29/2004 6:09:00 PM,375.2625,375.2625,378.8625,378.8625
12/29/2004 6:12:00 PM,378.8625,378.8625,380.6625,378.8625
12/29/2004 6:15:00 PM,378.8625,378.8625,379.7625,379.7625
12/29/2004 6:18:00 PM,379.7625,379.7625,382.4625,382.4625
12/29/2004 6:21:00 PM,382.4625,382.4625,384.2625,384.2625
12/29/2004 6:24:00 PM,384.2625,384.2625,387.8625,386.9625
12/29/2004 6:27:00 PM,386.0625,386.9625,386.9625,386.0625
12/29/2004 6:30:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 6:33:00 PM,386.0625,386.0625,387.8625,387.8625
12/29/2004 6:36:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 6:39:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 6:42:00 PM,387.8625,387.8625,387.8625,387.8625
12/29/2004 6:45:00 PM,386.0625,387.8625,387.8625,386.9625
12/29/2004 6:48:00 PM,386.0625,386.9625,386.9625,386.0625
12/29/2004 6:51:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 6:54:00 PM,386.0625,386.0625,386.0625,386.0625
