Time,Low,Open,High,Close
12/29/2004 6:57:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:00:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:03:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:06:00 PM,385.1625,386.0625,386.0625,386.0625
12/29/2004 7:09:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:12:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:15:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:18:00 PM,385.1625,386.0625,386.0625,386.0625
12/29/2004 7:21:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:24:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 7:27:00 PM,385.1625,386.0625,386.0625,386.0625
12/29/2004 7:30:00 PM,384.2625,386.0625,386.0625,384.2625
12/29/2004 7:33:00 PM,384.2625,384.2625,384.2625,384.2625
12/29/2004 7:36:00 PM,383.3625,384.2625,384.2625,383.3625
12/29/2004 7:39:00 PM,382.4625,383.3625,384.2625,384.2625
12/29/2004 7:42:00 PM,384.2625,384.2625,384.2625,384.2625
12/29/2004 7:45:00 PM,384.2625,384.2625,385.1625,384.2625
12/29/2004 7:48:00 PM,382.4625,384.2625,384.2625,384.2625
12/29/2004 7:51:00 PM,384.2625,384.2625,384.2625,384.2625
12/29/2004 7:54:00 PM,384.2625,384.2625,384.2625,384.2625
12/29/2004 7:57:00 PM,382.4625,384.2625,384.2625,382.4625
12/29/2004 8:00:00 PM,382.4625,382.4625,384.2625,382.4625
12/29/2004 8:03:00 PM,382.4625,382.4625,383.3625,383.3625
12/29/2004 8:06:00 PM,382.4625,383.3625,383.3625,383.3625
12/29/2004 8:09:00 PM,383.3625,383.3625,386.0625,386.0625
12/29/2004 8:12:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:15:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:18:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:21:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:24:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:27:00 PM,386.0625,386.0625,386.0625,386.0625
12/29/2004 8:30:00 PM,384.2625,386.0625,386.0625,385.1625
12/29/2004 8:33:00 PM,382.4625,385.1625,385.1625,384.2625
12/29/2004 8:36:00 PM,382.4625,384.2625,384.2625,383.3625
12/29/2004 8:39:00 PM,380.6625,383.3625,383.3625,380.6625
12/29/2004 8:42:00 PM,380.6625,380.6625,380.6625,380.6625
12/29/2004 8:45:00 PM,378.8625,380.6625,380.6625,378.8625
12/29/2004 8:48:00 PM,377.0625,378.8625,378.8625,377.0625
12/29/2004 8:51:00 PM,375.2625,377.0625,377.0625,375.2625
12/29/2004 8:54:00 PM,372.5625,375.2625,375.2625,372.5625
12/29/2004 8:57:00 PM,372.5625,372.5625,373.4625,373.4625
12/29/2004 9:00:00 PM,373.4625,373.4625,376.1625,375.2625
12/29/2004 9:03:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:06:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:09:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:12:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:15:00 PM,374.3625,375.2625,375.2625,374.3625
12/29/2004 9:18:00 PM,373.4625,374.3625,375.2625,373.4625
12/29/2004 9:21:00 PM,373.4625,373.4625,375.2625,375.2625
12/29/2004 9:24:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:27:00 PM,375.2625,375.2625,376.1625,375.2625
12/29/2004 9:30:00 PM,375.2625,375.2625,377.0625,377.0625
12/29/2004 9:33:00 PM,374.3625,377.0625,377.0625,375.2625
12/29/2004 9:36:00 PM,373.4625,375.2625,375.2625,375.2625
12/29/2004 9:39:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:42:00 PM,374.3625,375.2625,375.2625,374.3625
12/29/2004 9:45:00 PM,374.3625,374.3625,375.2625,375.2625
12/29/2004 9:48:00 PM,375.2625,375.2625,375.2625,375.2625
12/29/2004 9:51:00 PM,375.2625,375.2625,376.1625,375.2625
12/29/2004 9:54:00 PM,375.2625,375.2625,377.0625,377.0625
12/29/2004 9:57:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 3:30:00 PM,376.1625,377.0625,378.8625,378.8625
12/30/2004 3:33:00 PM,377.9625,378.8625,380.6625,377.9625
12/30/2004 3:36:00 PM,377.9625,377.9625,378.8625,378.8625
12/30/2004 3:39:00 PM,377.0625,378.8625,378.8625,377.0625
12/30/2004 3:42:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 3:45:00 PM,375.2625,377.0625,377.0625,375.2625
12/30/2004 3:48:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 3:51:00 PM,372.5625,375.2625,375.2625,372.5625
12/30/2004 3:54:00 PM,372.5625,372.5625,373.4625,372.5625
12/30/2004 3:57:00 PM,372.5625,372.5625,375.2625,375.2625
12/30/2004 4:00:00 PM,375.2625,375.2625,376.1625,376.1625
12/30/2004 4:03:00 PM,376.1625,376.1625,377.0625,377.0625
12/30/2004 4:06:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 4:09:00 PM,377.0625,377.0625,378.8625,377.9625
12/30/2004 4:12:00 PM,377.9625,377.9625,379.7625,379.7625
12/30/2004 4:15:00 PM,378.8625,379.7625,379.7625,378.8625
12/30/2004 4:18:00 PM,377.9625,378.8625,378.8625,377.9625
12/30/2004 4:21:00 PM,377.0625,377.9625,378.8625,377.0625
12/30/2004 4:24:00 PM,375.2625,377.0625,377.9625,375.2625
12/30/2004 4:27:00 PM,373.4625,375.2625,375.2625,374.3625
12/30/2004 4:30:00 PM,374.3625,374.3625,375.2625,375.2625
12/30/2004 4:33:00 PM,373.4625,375.2625,377.0625,373.4625
12/30/2004 4:36:00 PM,369.8625,373.4625,373.4625,372.5625
12/30/2004 4:39:00 PM,371.6625,372.5625,372.5625,372.5625
12/30/2004 4:42:00 PM,369.8625,372.5625,373.4625,371.6625
12/30/2004 4:45:00 PM,370.7625,371.6625,371.6625,370.7625
12/30/2004 4:48:00 PM,368.0625,370.7625,371.6625,371.6625
12/30/2004 4:51:00 PM,368.0625,371.6625,371.6625,368.0625
12/30/2004 4:54:00 PM,366.2625,368.0625,369.8625,366.2625
12/30/2004 4:57:00 PM,365.3625,366.2625,366.2625,366.2625
12/30/2004 5:00:00 PM,366.2625,366.2625,368.0625,368.0625
12/30/2004 5:03:00 PM,368.0625,368.0625,370.7625,368.0625
12/30/2004 5:06:00 PM,368.0625,368.0625,368.0625,368.0625
12/30/2004 5:09:00 PM,368.0625,368.0625,368.0625,368.0625
12/30/2004 5:12:00 PM,368.0625,368.0625,371.6625,371.6625
12/30/2004 5:15:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 5:18:00 PM,371.6625,371.6625,372.5625,372.5625
12/30/2004 5:21:00 PM,372.5625,372.5625,375.2625,375.2625
12/30/2004 5:24:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 5:27:00 PM,375.2625,375.2625,376.1625,376.1625
12/30/2004 5:30:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 5:33:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 5:36:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 5:39:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 5:42:00 PM,371.6625,376.1625,376.1625,373.4625
12/30/2004 5:45:00 PM,371.6625,373.4625,374.3625,371.6625
12/30/2004 5:48:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 5:51:00 PM,371.6625,371.6625,373.4625,372.5625
12/30/2004 5:54:00 PM,370.7625,372.5625,373.4625,371.6625
12/30/2004 5:57:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 6:00:00 PM,370.7625,371.6625,371.6625,371.6625
12/30/2004 6:03:00 PM,370.7625,371.6625,371.6625,371.6625
12/30/2004 6:06:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 6:09:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 6:12:00 PM,371.6625,371.6625,371.6625,371.6625
12/30/2004 6:15:00 PM,371.6625,371.6625,373.4625,373.4625
12/30/2004 6:18:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 6:21:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 6:24:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 6:27:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 6:30:00 PM,373.4625,373.4625,375.2625,375.2625
12/30/2004 6:33:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 6:36:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 6:39:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 6:42:00 PM,375.2625,375.2625,375.2625,375.2625
12/30/2004 6:45:00 PM,375.2625,375.2625,377.9625,377.0625
12/30/2004 6:48:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 6:51:00 PM,375.2625,377.0625,377.9625,377.0625
12/30/2004 6:54:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 6:57:00 PM,377.0625,377.0625,378.8625,378.8625
12/30/2004 7:00:00 PM,377.0625,378.8625,378.8625,377.0625
12/30/2004 7:03:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:06:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:09:00 PM,376.1625,377.0625,377.0625,376.1625
12/30/2004 7:12:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 7:15:00 PM,376.1625,376.1625,376.1625,376.1625
12/30/2004 7:18:00 PM,376.1625,376.1625,377.0625,377.0625
12/30/2004 7:21:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:24:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:27:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:30:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:33:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:36:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:39:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:42:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:45:00 PM,376.1625,377.0625,379.7625,376.1625
12/30/2004 7:48:00 PM,376.1625,376.1625,377.0625,376.1625
12/30/2004 7:51:00 PM,375.2625,376.1625,377.0625,377.0625
12/30/2004 7:54:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 7:57:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:00:00 PM,376.1625,377.0625,377.0625,377.0625
12/30/2004 8:03:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:06:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:09:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:12:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:15:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:18:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:21:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:24:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:27:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:30:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:33:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:36:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:39:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 8:42:00 PM,373.4625,377.0625,377.0625,373.4625
12/30/2004 8:45:00 PM,373.4625,373.4625,375.2625,375.2625
12/30/2004 8:48:00 PM,373.4625,375.2625,375.2625,373.4625
12/30/2004 8:51:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 8:54:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 8:57:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 9:00:00 PM,373.4625,373.4625,373.4625,373.4625
12/30/2004 9:03:00 PM,373.4625,373.4625,375.2625,375.2625
12/30/2004 9:06:00 PM,375.2625,375.2625,378.8625,378.8625
12/30/2004 9:09:00 PM,377.0625,378.8625,378.8625,377.0625
12/30/2004 9:12:00 PM,377.0625,377.0625,379.7625,379.7625
12/30/2004 9:15:00 PM,376.1625,379.7625,379.7625,377.0625
12/30/2004 9:18:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:21:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:24:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:27:00 PM,377.0625,377.0625,378.8625,377.0625
12/30/2004 9:30:00 PM,376.1625,377.0625,377.0625,377.0625
12/30/2004 9:33:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:36:00 PM,376.1625,377.0625,377.0625,377.0625
12/30/2004 9:39:00 PM,376.1625,377.0625,377.0625,377.0625
12/30/2004 9:42:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:45:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:48:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:51:00 PM,377.0625,377.0625,377.0625,377.0625
12/30/2004 9:54:00 PM,376.1625,377.0625,377.0625,376.1625
12/30/2004 9:57:00 PM,375.2625,376.1625,377.0625,377.0625
12/31/2004 3:30:00 PM,375.2625,378.8625,379.7625,379.7625
12/31/2004 3:33:00 PM,379.7625,379.7625,383.3625,382.4625
12/31/2004 3:36:00 PM,377.9625,382.4625,382.4625,377.9625
12/31/2004 3:39:00 PM,377.0625,377.9625,380.6625,377.0625
12/31/2004 3:42:00 PM,376.1625,377.0625,377.0625,376.1625
12/31/2004 3:45:00 PM,375.2625,376.1625,376.1625,375.2625
12/31/2004 3:48:00 PM,373.4625,375.2625,375.2625,373.4625
12/31/2004 3:51:00 PM,373.4625,373.4625,375.2625,375.2625
12/31/2004 3:54:00 PM,372.5625,375.2625,375.2625,375.2625
12/31/2004 3:57:00 PM,375.2625,375.2625,377.0625,376.1625
12/31/2004 4:00:00 PM,376.1625,376.1625,376.1625,376.1625
12/31/2004 4:03:00 PM,375.2625,376.1625,377.0625,375.2625
12/31/2004 4:06:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:09:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:12:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:15:00 PM,375.2625,375.2625,378.8625,378.8625
12/31/2004 4:18:00 PM,378.8625,378.8625,378.8625,378.8625
12/31/2004 4:21:00 PM,375.2625,378.8625,378.8625,375.2625
12/31/2004 4:24:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:27:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:30:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:33:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:36:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:39:00 PM,375.2625,375.2625,375.2625,375.2625
12/31/2004 4:42:00 PM,373.4625,375.2625,375.2625,373.4625
12/31/2004 4:45:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 4:48:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 4:51:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 4:54:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 4:57:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 5:00:00 PM,373.4625,373.4625,373.4625,373.4625
12/31/2004 5:03:00 PM,373.4625,373.4625,374.3625,374.3625
12/31/2004 5:06:00 PM,374.3625,374.3625,374.3625,374.3625
12/31/2004 5:09:00 PM,374.3625,374.3625,374.3625,374.3625
12/31/2004 5:12:00 PM,373.4625,374.3625,374.3625,373.4625
12/31/2004 5:15:00 PM,371.6625,373.4625,373.4625,371.6625
12/31/2004 5:18:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:21:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:24:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:27:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:30:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:33:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:36:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:39:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:42:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:45:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:48:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:51:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 5:54:00 PM,369.8625,371.6625,371.6625,369.8625
12/31/2004 5:57:00 PM,369.8625,369.8625,369.8625,369.8625
12/31/2004 6:00:00 PM,369.8625,369.8625,369.8625,369.8625
12/31/2004 6:03:00 PM,369.8625,369.8625,369.8625,369.8625
12/31/2004 6:06:00 PM,369.8625,369.8625,369.8625,369.8625
12/31/2004 6:09:00 PM,369.8625,369.8625,369.8625,369.8625
12/31/2004 6:12:00 PM,369.8625,369.8625,371.6625,371.6625
12/31/2004 6:15:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 6:18:00 PM,371.6625,371.6625,371.6625,371.6625
12/31/2004 6:21:00 PM,368.0625,371.6625,371.6625,368.0625
12/31/2004 6:24:00 PM,368.0625,368.0625,368.0625,368.0625
12/31/2004 6:27:00 PM,365.3625,368.0625,368.0625,366.2625
12/31/2004 6:30:00 PM,363.5625,366.2625,366.2625,364.4625
12/31/2004 6:33:00 PM,356.365,364.4625,364.4625,356.365
12/31/2004 6:36:00 PM,354.565,356.365,357.265,354.565
12/31/2004 6:39:00 PM,354.565,354.565,359.065,358.165
12/31/2004 6:42:00 PM,356.365,358.165,358.165,357.265
12/31/2004 6:45:00 PM,357.265,357.265,357.265,357.265
12/31/2004 6:48:00 PM,354.565,357.265,357.265,354.565
12/31/2004 6:51:00 PM,354.565,354.565,355.465,355.465
12/31/2004 6:54:00 PM,355.465,355.465,359.065,359.065
12/31/2004 6:57:00 PM,358.165,359.065,359.065,358.165
12/31/2004 7:00:00 PM,358.165,358.165,359.065,359.065
12/31/2004 7:03:00 PM,357.265,359.065,359.065,357.265
12/31/2004 7:06:00 PM,357.265,357.265,359.065,359.065
12/31/2004 7:09:00 PM,359.065,359.065,359.065,359.065
12/31/2004 7:12:00 PM,359.065,359.065,360.865,360.865
12/31/2004 7:15:00 PM,359.965,360.865,360.865,360.865
12/31/2004 7:18:00 PM,360.865,360.865,360.865,360.865
12/31/2004 7:21:00 PM,360.865,360.865,361.765,360.865
12/31/2004 7:24:00 PM,360.865,360.865,360.865,360.865
12/31/2004 7:27:00 PM,359.965,360.865,360.865,359.965
12/31/2004 7:30:00 PM,359.965,359.965,360.865,360.865
12/31/2004 7:33:00 PM,359.965,360.865,360.865,360.865
12/31/2004 7:36:00 PM,359.065,360.865,360.865,360.865
12/31/2004 7:39:00 PM,360.865,360.865,360.865,360.865
12/31/2004 7:42:00 PM,360.865,360.865,360.865,360.865
12/31/2004 7:45:00 PM,360.865,360.865,361.765,361.765
12/31/2004 7:48:00 PM,360.865,361.765,362.665,360.865
12/31/2004 7:51:00 PM,360.865,360.865,360.865,360.865
12/31/2004 7:54:00 PM,360.865,360.865,361.765,360.865
12/31/2004 7:57:00 PM,360.865,360.865,360.865,360.865
12/31/2004 8:00:00 PM,360.865,360.865,360.865,360.865
12/31/2004 8:03:00 PM,358.165,360.865,360.865,359.065
12/31/2004 8:06:00 PM,359.065,359.065,361.765,359.065
12/31/2004 8:09:00 PM,359.065,359.065,361.765,359.065
12/31/2004 8:12:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:15:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:18:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:21:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:24:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:27:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:30:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:33:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:36:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:39:00 PM,359.065,359.065,359.065,359.065
12/31/2004 8:42:00 PM,359.065,359.065,360.865,360.865
12/31/2004 8:45:00 PM,360.865,360.865,361.765,361.765
12/31/2004 8:48:00 PM,361.765,361.765,361.765,361.765
12/31/2004 8:51:00 PM,360.865,361.765,361.765,360.865
12/31/2004 8:54:00 PM,360.865,360.865,361.765,361.765
12/31/2004 8:57:00 PM,360.865,361.765,361.765,361.765
12/31/2004 9:00:00 PM,361.765,361.765,361.765,361.765
12/31/2004 9:03:00 PM,361.765,361.765,363.5625,363.5625
12/31/2004 9:06:00 PM,362.665,363.5625,363.5625,362.665
12/31/2004 9:09:00 PM,362.665,362.665,364.4625,364.4625
12/31/2004 9:12:00 PM,364.4625,364.4625,365.3625,365.3625
12/31/2004 9:15:00 PM,364.4625,365.3625,365.3625,364.4625
12/31/2004 9:18:00 PM,364.4625,364.4625,364.4625,364.4625
12/31/2004 9:21:00 PM,364.4625,364.4625,366.2625,366.2625
12/31/2004 9:24:00 PM,362.665,366.2625,367.1625,362.665
12/31/2004 9:27:00 PM,361.765,362.665,366.2625,365.3625
12/31/2004 9:30:00 PM,364.4625,365.3625,367.1625,366.2625
12/31/2004 9:33:00 PM,365.3625,366.2625,366.2625,365.3625
12/31/2004 9:36:00 PM,364.4625,365.3625,371.6625,371.6625
12/31/2004 9:39:00 PM,367.1625,371.6625,371.6625,367.1625
12/31/2004 9:42:00 PM,366.2625,367.1625,368.9625,368.0625
12/31/2004 9:45:00 PM,366.2625,368.0625,37